phot,bg,filenumber,frame,numberInGroup,x,y,z,locprec,locprecz
23747.6,204.4482,1,333440,8,527.342,240.9195,-94.03294,2.510123,7.879024
3286.249,24.89991,1,333262,1,480.8459,256.4954,-100.2658,6.587962,20.90883
2117.145,26.24467,1,333323,1,575.9459,201.751,-53.23655,8.805863,28.47861
2756.004,25.9732,1,333438,1,564.5366,299.6005,-74.94637,7.366369,23.57471
8970.939,71.71163,1,334280,3,311.8307,337.7511,-173.8228,4.265248,12.93466
5394.393,59.40389,1,334574,2,399.5322,314.1054,-143.959,5.655186,18.34396
1286.368,25.76348,1,334816,1,310.747,262.6607,-108.8117,12.70671,44.11622
4055.809,53.58434,1,335403,2,350.6552,161.9555,-123.7646,6.650103,21.9038
17015.03,126.5303,1,335533,5,436.7708,159.618,-142.3013,2.991531,9.303044
2829.5,23.43975,1,335956,1,579.1331,261.9509,-118.1711,7.275765,23.25005
4548.975,51.01524,1,336544,2,318.3918,277.3333,-168.2307,6.37848,20.18083
7752.944,73.07669,1,336760,3,592.2974,262.3741,-92.88838,4.400979,14.09815
22935.59,200.1807,1,337020,8,527.1749,287.5514,-108.0245,2.548965,8.128701
2615.301,23.70276,1,337015,1,555.3034,278.9889,-84.02724,7.534822,24.19525
6718.762,50.17419,1,337030,2,363.3331,290.8799,-166.3186,4.891257,14.94297
7885.267,52.65536,1,337184,2,595.7967,261.3865,-95.12534,4.175279,13.03704
18104.42,106.4095,1,337508,4,564.5914,138.9019,-78.2597,2.690926,8.254911
23552.93,218.178,1,337909,8,538.7149,181.8127,-63.34887,2.497708,7.808035
2143.971,25.20845,1,337522,1,513.0468,173.4596,-49.5274,8.662877,27.80269
1542.037,24.16497,1,337907,1,582.6642,182.7494,-57.35664,10.79469,35.82115
1684.953,27.57576,1,338355,1,405.3564,309.9938,-140.5543,10.903,36.88921
2677.129,23.72891,1,338716,1,420.6242,294.1303,-75.36446,7.416965,23.58315
9445.495,78.36435,1,338969,3,313.0578,281.7733,-146.2923,4.088975,12.90903
5542.115,50.08072,1,339363,2,588.7532,262.7332,-111.3612,5.260618,16.93966
2244.543,27.988,1,339410,1,459.9114,186.7095,-112.238,8.727896,28.97949
1535.059,28.34575,1,339949,1,595.0283,219.4156,-31.56617,11.24756,37.45104
3056.985,26.32799,1,340205,1,443.2389,216.442,-103.068,6.976627,22.4183
3159.752,34.29956,1,340627,1,390.3876,274.3449,-77.40947,7.072272,22.88749
8537.273,79.91953,1,340773,3,432.8697,157.9796,-137.5538,4.353389,13.90943
10596.89,101.5998,1,340988,4,310.8818,209.2571,-128.2856,3.876835,12.50984
2301.906,24.06662,1,341000,1,336.8954,280.7263,-167.1749,8.814868,27.73344
12612.4,100.8243,1,341093,4,435.9974,164.8771,-155.8124,3.569655,11.11356
4591.069,49.56282,1,341354,2,521.4282,275.3244,-84.40598,5.836804,18.87688
3116.788,24.37704,1,341541,1,445.9652,225.0768,-99.50528,6.795426,21.64881
4763.858,49.04364,1,342241,2,385.5113,317.8205,-125.9771,5.859179,19.03644
1416.66,24.895,1,342342,1,430.6584,227.0496,-58.2356,11.51824,38.85411
2224.179,25.69343,1,342892,1,312.9683,272.643,-111.261,8.640904,28.47242
2209.664,24.50993,1,342936,1,558.4477,295.2804,-118.3725,8.638448,28.36195
6117.204,48.84039,1,343299,2,483.9418,241.2839,-149.0282,5.052924,15.80179
1828.923,24.51481,1,343307,1,311.6171,338.1929,-165.8452,10.3087,33.26726
4160.605,24.99246,1,343310,1,484.981,221.5676,-125.3049,5.776527,17.90514
1939.777,24.56392,1,343595,1,405.5975,89.07588,-172.6684,10.00913,31.79141
6073.055,56.38212,1,343768,2,520.8218,283.7302,-105.7416,5.014456,16.13036
11973.35,161.9609,1,343896,6,384.2893,238.5886,-129.0012,3.885835,12.92177
1675.904,25.35248,1,343898,1,385.1575,246.7522,-170.7029,11.13969,35.91484
2004.987,23.93207,1,343941,1,320.3821,274.5881,-129.7712,9.288113,30.68672
1820.824,25.80928,1,344038,1,425.4544,76.02322,-156.5535,10.35458,33.89305
3741.371,50.01062,1,344112,2,337.4058,320.8593,-117.8402,6.862533,22.93809
1386.092,27.55724,1,344226,1,331.2868,328.6686,-164.1643,12.85417,43.03708
1931.442,23.6287,1,344333,1,344.1639,283.6738,-144.1015,9.640558,31.62921
18072.32,153.386,1,344385,6,453.9892,228.9469,-88.04343,2.836068,9.020168
11179.84,115.0275,1,344484,4,667.9601,310.7769,-141.6725,3.877434,12.49874
4002.428,50.23976,1,345739,2,425.5803,91.43644,-110.5305,6.525785,21.61763
9047.227,70.99985,1,345786,3,385.633,312.601,-123.9271,4.066398,12.85304
2567.46,23.80927,1,345857,1,309.183,207.4469,-80.19631,7.622454,24.46777
1841.382,30.68497,1,346064,1,375.9736,301.1219,-139.3912,10.47172,35.42675
4483.841,50.06437,1,346291,2,435.7746,167.0999,-119.5905,6.062732,19.74808
18061.35,153.3336,1,346642,6,527.7131,291.3083,-99.42516,2.854797,9.080838
3203.814,28.46461,1,346758,1,323.0512,213.6986,-123.0091,6.936463,22.31905
1920.03,28.28726,1,347037,1,348.5269,273.5376,-122.2207,9.828169,33.0836
2410.229,24.82206,1,347293,1,318.3748,213.7565,-148.8307,8.3921,27.04326
20128.42,219.609,1,347311,8,503.2337,177.8091,-52.69238,2.779741,8.838838
2160.511,26.48359,1,347413,1,665.9817,312.7356,-115.6336,8.87913,29.40807
13863.02,96.80811,1,347872,4,424.1738,271.9279,-97.64966,3.14676,9.803402
4904.815,51.80618,1,347976,2,586.0214,278.1917,-77.98421,5.595121,18.00386
2407.764,24.83629,1,347975,1,580.7607,255.8107,-59.34553,7.970623,25.54066
1407.086,25.32648,1,348113,1,365.3367,301.9643,-142.8908,12.21786,41.5341
1781.609,26.24638,1,348256,1,577.4368,288.1951,-66.50648,9.906597,32.97765
9796.629,102.3595,1,348308,4,320.938,266.1428,-123.9873,4.030357,12.9276
19619.82,142.3475,1,348459,6,590.47,285.2119,-69.74837,2.641258,8.192154
17580.34,70.87654,1,349012,3,575.1355,163.0868,-60.8671,2.579967,7.506923
11597.48,99.2067,1,350007,4,429.6255,258.2406,-102.6983,3.533268,11.15446
4358.374,23.3238,1,350005,1,424.0533,272.3037,-104.6636,5.483031,16.8575
1352.457,27.0837,1,350460,1,427.298,222.7334,-60.31347,12.14392,41.54064
5867.431,56.78657,1,350795,2,586.6872,166.2683,-61.77232,5.017579,15.81988
3079.295,25.73056,1,350794,1,571.493,138.7154,-57.18409,6.817291,21.35766
1545.237,24.95479,1,351988,1,387.7883,310.9599,-145.8789,11.41809,38.35526
5451.029,46.6463,1,352167,2,666.95,309.4921,-97.5,5.208779,16.6565
7770.746,52.81329,1,352297,2,329.753,323.9754,-156.7678,4.430123,13.58746
15004,156.452,1,352345,6,384.3284,239.6345,-95.72078,3.226642,10.46574
2854.638,25.23921,1,352531,1,536.2538,295.3911,-110.0938,7.284718,23.37209
3436.524,24.01281,1,352818,1,463.6559,196.2664,-119.7052,6.456572,20.30141
2917.549,24.73456,1,353162,1,353.6932,176.4102,-142.9327,7.356134,23.37914
18574.95,98.29394,1,353183,4,567.367,134.5875,-81.8251,2.621275,7.964216
6158.633,26.37187,1,353182,1,603.0646,103.3819,-8.053456,4.480762,12.91181
12894.54,142.609,1,353966,5,322.3656,276.7199,-123.0418,3.583451,11.49457
10665.35,128.451,1,354646,4,546.7675,226.2706,-103.2438,3.946001,12.89434
3089.725,24.66137,1,354977,1,418.0645,267.5174,-106.7335,6.878256,21.88559
20189.73,150.9536,1,354998,6,364.9137,290.8429,-161.9717,2.801945,8.540174
2416.694,24.41709,1,354993,1,350.3555,300.5963,-109.4177,8.091106,26.29955
13932.23,126.4493,1,355552,5,460.9711,229.6698,-103.4024,3.306341,10.44954
4532.966,23.95113,1,355550,1,481.7454,231.7353,-129.3317,5.467146,16.75047
5180.523,49.42796,1,357100,2,554.5325,281.1358,-110.6366,5.423932,17.41847
4361.385,50.75501,1,357413,2,349.1753,294.6066,-177.1771,6.622045,20.77016
3059.285,29.08411,1,357497,1,441.393,171.0455,-116.7362,7.15696,23.12851
2100.996,24.68177,1,357607,1,395.575,321.4845,-162.2011,9.359855,29.94068
4274.511,66.4465,1,357715,2,563.9922,145.2331,-70.29359,6.418885,21.25703
11445.31,72.93151,1,357863,3,554.6187,200.0959,-47.30277,3.350228,9.979707
5125.063,23.0191,1,357861,1,562.4368,209.2043,-50.07534,4.882988,14.42629
19157.4,203.3405,1,358820,8,379.8858,313.2131,-160.9013,3.035192,9.582371
16722.34,96.00925,1,359374,4,475.5244,238.1376,-137.9619,2.899867,8.878153
6110.966,48.1423,1,359557,2,596.4962,191.6782,-96.4451,4.847778,15.39903
9565.398,71.93684,1,360611,3,464.9786,217.1636,-84.15118,3.834854,12.013
3235.29,25.14907,1,360609,1,453.2068,224.2253,-109.2456,6.699071,21.27957
1279.418,24.08745,1,361315,1,611.7458,230.7417,-130.026,12.75459,44.03806
5383.322,52.21212,1,361469,2,447.7688,229.456,-83.04584,5.299449,17.10055
1492.21,24.35925,1,361496,1,458.0203,198.5892,-167.8686,11.92304,39.06904
3457.291,24.91311,1,362096,1,327.6329,327.5321,-153.7209,6.669921,20.64903
7151.11,74.05878,1,362106,3,448.8598,225.2739,-97.50536,4.642217,14.89105
1883.357,27.84928,1,362390,1,484.0264,216.1282,-126.04,9.936919,33.57787
3332.731,24.3765,1,362617,1,552.807,139.7409,-85.26163,6.474039,20.35128
1859.318,26.28313,1,363823,1,338.0995,354.0471,-198.498,10.90015,34.04176
2896.011,24.39638,1,363897,1,491.2118,216.6959,-119.6575,7.222606,23.08986
3036.162,24.82123,1,364069,1,433.9576,92.9423,-126.0894,7.064165,22.49
21809.43,121.9169,1,364416,5,569.4164,142.3648,-74.14738,2.422205,7.342687
4295.768,53.21985,1,365451,2,351.0286,288.8887,-142.3129,6.46613,21.21486
3807.105,50.31743,1,365631,2,549.2515,174.3743,-81.1687,6.673286,22.01711
5693.175,49.08743,1,365869,2,472.5519,195.0735,-102.5386,5.11384,16.37731
3354.895,24.54589,1,366885,1,559.6667,293.2977,-106.5953,6.511688,20.57602
1824.276,31.18577,1,367058,1,466.5058,190.4229,-214.8361,11.79342,37.49068
5475.409,53.51465,1,367138,2,417.8414,342.8523,-64.68858,5.437651,16.90849
1865.264,25.87,1,367137,1,389.8326,301.5661,-103.1417,9.727689,32.65282
1903.654,28.12739,1,367611,1,362.6297,321.0562,-183.9494,10.60346,33.64635
2718.614,26.85785,1,367749,1,559.5775,298.9518,-119.3905,7.641623,24.8069
3261.786,28.18827,1,368012,1,590.9314,251.8971,-54.60078,6.652552,20.88186
3538.921,27.60252,1,368216,1,601.4569,194.6975,-104.2909,6.396024,20.33468
9000.745,72.42296,1,368595,3,587.8729,285.8892,-113.2282,4.01045,12.63782
1954.073,25.7342,1,369848,1,311.3177,197.4315,-115.5687,9.446833,31.57988
18551.21,156.5201,1,371674,6,562.7861,291.243,-65.38654,2.76862,8.655333
1545.649,33.34355,1,371669,1,528.2672,286.3143,-55.8457,11.59143,39.51977
8003.955,50.16896,1,372002,2,476.3416,237.0066,-151.6208,4.290471,13.14553
5652.917,72.85638,1,372241,3,385.5397,315.6884,-123.6658,5.519058,17.9912
2313.798,27.33968,1,372337,1,378.4325,309.1506,-171.8602,9.042174,28.57786
4836.085,49.94836,1,373694,2,382.672,323.7446,-138.5019,5.840473,18.76234
3811.976,24.29632,1,373693,1,368.3141,302.9401,-119.3941,6.056627,18.83638
20580.4,173.9144,1,374151,7,575.2304,193.1605,-56.24206,2.643742,8.253331
3369.907,26.84583,1,374141,1,572.4308,204.514,-45.81467,6.479211,20.06598
3247.877,24.10031,1,374149,1,580.0142,202.0326,-47.03489,6.532149,20.09254
6469.225,76.99532,1,374195,3,555.0979,179.9865,-77.78004,4.996078,16.26547
1364.23,25.87271,1,374171,1,554.5083,190.3351,-62.64276,11.99569,40.61114
3046.927,29.64768,1,374194,1,548.5148,159.895,-59.35731,7.032979,22.30396
1777.475,26.88069,1,374200,1,559.3734,302.806,-107.6774,10.14625,34.32127
6695.514,108.5689,1,374660,4,365.3452,229.3893,-95.43633,5.287364,17.68008
31048.49,260.9744,1,374703,10,567.754,197.076,-49.22171,2.144908,6.655078
1931.404,25.7589,1,374701,1,571.2097,194.1691,-49.62809,9.346558,30.3942
4948.078,51.38928,1,375320,2,360.235,289.455,-151.4575,5.882383,18.76758
1247.204,25.27413,1,375463,1,318.2844,205.4649,-76.58668,12.70957,43.92277
33127.44,271.5803,1,376210,10,551.0834,219.8177,-113.1161,2.124262,6.720671
1413.833,25.40287,1,375824,1,550.1611,210.4512,-93.44582,11.72986,40.43066
1531.708,28.63883,1,376206,1,558.5844,202.7605,-101.6871,11.41513,39.49785
2471.835,25.54457,1,376788,1,558.3668,293.1507,-89.12863,7.937346,25.85927
1937.374,26.24596,1,377001,1,462.4774,190.2398,-124.6876,9.614333,32.2256
15203.41,105.6535,1,377297,4,571.0748,278.9907,-124.0173,3.067694,9.610111
3392.423,35.8107,1,377517,1,350.8493,170.701,-159.7512,7.187043,22.90624
16752.37,129.298,1,379139,5,555.9264,289.9221,-109.7427,2.943122,9.276584
1991.545,27.13121,1,379135,1,562.7918,291.1621,-86.26069,9.285858,30.99894
3075.761,25.14824,1,379746,1,363.7611,309.3816,-149.5532,7.172745,22.55089
6103.4,89.16669,1,379777,3,567.638,298.2422,-110.0752,5.438354,18.27341
3388.509,24.07409,1,380167,1,585.3833,191.8011,-74.89197,6.374444,19.8355
5750.415,51.43435,1,381248,2,447.0651,200.8474,-117.6446,5.147753,16.52407
4640.025,53.97633,1,381424,2,383.5922,312.0803,-133.9086,6.087459,20.00176
2255.237,26.19927,1,381827,1,317.7254,202.5718,-69.82674,8.4183,27.41857
12432.5,78.06737,1,382099,3,574.7523,169.4792,-82.15555,3.212101,9.656228
7098.786,24.78578,1,382098,1,571.7031,159.3156,-85.20446,4.067985,12.02775
11692.71,72.78513,1,382631,3,567.5306,197.5941,-69.51961,3.365037,10.28127
4858.121,23.33036,1,382629,1,553.6097,207.567,-58.90272,5.053828,15.06636
4708.91,64.02822,1,383215,2,357.92,306.8394,-102.4645,6.10384,20.10318
4943.27,53.20161,1,383805,2,446.7297,203.9544,-146.531,5.807112,18.61626
1873.178,25.85113,1,383941,1,369.0414,314.5226,-176.3801,10.39867,33.1707
10630.27,76.31264,1,384092,3,466.6664,187.366,-129.9198,3.712131,11.64809
3446.436,24.33737,1,386496,1,586.6408,190.7619,-120.413,6.450711,20.29745
1335.491,26.03575,1,386563,1,358.68,295.6588,-155.9521,12.91176,43.66944
2066.026,29.18457,1,387064,1,356.0818,315.9937,-110.7026,9.294075,31.21502
5397.123,54.16009,1,387680,2,527.2335,287.8356,-156.8418,5.744738,18.14657
2238.225,24.191,1,388559,1,557.6091,203.6044,-54.42358,8.349269,26.69133
10220.97,99.0843,1,390339,4,366.642,306.4918,-123.2763,3.913569,12.52024
1276.356,24.8177,1,390643,1,533.1763,288.7783,-137.8126,12.94907,44.59867
3200.442,52.47068,1,391104,2,453.088,197.4585,-88.99835,7.584551,25.8341
5208.183,51.9288,1,391815,2,385.5308,174.8342,-147.3754,5.661564,17.9949
6847.985,77.21522,1,393254,3,430.6656,254.2647,-97.05029,4.818269,15.59661
1618.322,25.45015,1,392268,1,442.5678,236.895,-119.3986,10.76584,36.61162
2057.77,24.78901,1,393253,1,374.9354,307.2883,-153.1932,9.377428,30.49504
3765.017,49.91161,1,394556,2,549.1384,292.3802,-80.93585,6.717222,22.21495
3744.609,35.28686,1,394849,1,597.7487,224.6511,-138.2549,6.553106,21.13935
12257.56,129.1049,1,398319,5,536.0137,270.6462,-91.33393,3.567869,11.46806
2787.292,26.86803,1,395088,1,520.6636,295.8519,-90.71727,7.404386,23.91007
3757.346,24.80493,1,395108,1,486.0306,212.3847,-131.8225,6.172825,19.28225
3443.687,26.19721,1,396076,1,563.7472,297.7289,-93.30746,6.417285,20.33888
3117.476,25.12865,1,398318,1,556.9677,280.1285,-32.04569,6.761434,20.8299
1593.753,26.54223,1,399335,1,442.7096,161.5346,-87.25296,10.83167,36.85211
2259.552,24.61595,1,400410,1,481.1127,217.0604,-114.6075,8.470214,27.76824
1491.272,28.9335,1,400901,1,558.7183,135.8604,-71.85117,11.51433,39.3055
3310.553,26.81984,1,400908,1,297.4269,194.4673,-108.2496,6.646466,21.20767
3143.122,25.1394,1,401118,1,385.1818,306.2037,-100.8724,6.793234,21.65127
7203.503,76.78886,1,401259,3,574.575,205.2085,-31.74393,4.600154,14.26115
6987.331,77.21909,1,401412,3,361.0778,301.5081,-160.2064,5.043259,16.12192
5628.219,54.35608,1,401563,2,555.8561,295.9693,-86.90006,5.198002,16.75476
19747.74,158.2595,1,401684,6,305.9916,196.3929,-96.07397,2.69884,8.567785
2352.327,25.8308,1,401689,1,703.9426,421.252,-43.01869,8.161191,25.99407
12465.03,126.5388,1,402525,5,577.0249,250.2369,-47.93554,3.447494,10.73322
2528.918,26.88286,1,402996,1,568.3266,297.3168,-65.14333,7.833334,25.12972
6454.664,82.16377,1,403103,3,360.8153,242.1086,-107.7874,5.157264,17.07336
8253.594,81.52161,1,403136,3,448.1526,232.7942,-75.16194,4.251083,13.54905
8286.693,53.34561,1,403443,2,586.5112,286.6173,-60.06426,4.007231,12.25236
1549.539,24.90328,1,403612,1,554.7106,138.6938,-66.22752,10.8316,36.16598
5455.222,52.36863,1,404416,2,390.0405,320.9818,-127.2473,5.400902,17.36313
2097.642,30.14332,1,404734,1,491.8884,282.7353,-129.4779,9.397631,31.47049
5918.781,50.46582,1,404792,2,575.6096,198.676,-46.05146,4.911512,15.18028
4522.818,52.20877,1,406051,2,494.8604,283.0472,-138.4904,6.104279,19.69402
21408.36,211.8113,1,406098,8,507.4169,190.7492,-69.53078,2.663667,8.486639
2556.481,26.36077,1,406097,1,510.6965,172.3583,-22.13124,7.816948,24.40502
15961.45,214.1279,1,406796,8,381.7542,238.4344,-113.9671,3.32822,11.03283
2534.712,27.68785,1,407247,1,301.4676,207.9065,-153.5805,8.280838,26.77153
11704.35,105.7774,1,407540,4,358.3456,295.2953,-149.4304,3.699602,11.62039
4141.569,40.14922,1,407717,1,368.071,308.1776,-98.05124,6.090319,19.75661
3353.561,50.34395,1,408236,2,456.7562,230.1204,-68.31341,7.232869,24.05353
5538.854,49.11258,1,408247,2,385.2295,243.8158,-73.3371,5.152407,16.28514
18757.09,116.6131,1,408651,4,556.0077,133.7826,-71.94485,2.630612,7.970641
17924.55,157.734,1,410022,6,443.5102,219.8412,-98.84123,2.849833,9.035377
2723.982,27.65138,1,409095,1,364.2546,286.7345,-195.8521,8.388205,25.58853
2595.832,24.78082,1,410019,1,463.5508,191.7474,-137.6021,7.873897,25.45848
1374.146,24.93352,1,410906,1,560.0793,289.576,-41.65828,11.82014,39.33974
2984.909,34.9975,1,411087,1,372.2537,285.4599,-151.9526,7.734758,25.13448
1283.958,25.9311,1,411683,1,366.2332,245.4719,-125.9384,12.893,44.56081
3246.696,25.10541,1,412064,1,457.3405,199.2169,-121.035,6.719802,21.33328
1619.018,31.62985,1,412087,1,563.502,245.6862,-104.6243,11.17025,38.96208
2169.28,25.90771,1,412352,1,513.7947,175.6268,-47.84676,8.649981,27.72937
6142.085,53.42038,1,413125,2,530.4172,172.5757,-69.65925,4.873404,15.35137
2841.108,25.44954,1,413124,1,501.2043,191.5701,-86.30181,7.226627,23.10814
7821.257,48.6751,1,413397,2,589.5145,285.7132,-66.79086,4.105234,12.54801
6317.586,51.73454,1,413780,2,360.6216,296.8104,-175.4442,5.138798,15.68994
1462.191,24.07961,1,413831,1,548.1515,217.6395,-20.14168,11.28581,36.89641
3931.499,23.98561,1,414073,1,565.128,296.9379,-79.28905,5.799115,17.8286
2273.834,25.08078,1,415439,1,582.7388,189.942,-101.3181,8.412334,27.67886
3666.01,26.25513,1,415538,1,556.3377,209.6723,-46.16406,6.114215,18.74952
1853.199,25.76178,1,416197,1,374.4234,177.8106,-121.2699,9.836917,32.98397
6028.344,49.35514,1,416572,2,540.2902,217.4389,-89.42176,4.882508,15.43327
30266.3,234.0493,1,417366,9,459.6902,199.0652,-113.2697,2.190725,6.93995
3971.563,24.58686,1,417361,1,460.9832,197.5888,-102.4317,5.829311,18.16678
6572.492,51.17418,1,417407,2,350.6653,290.4593,-141.3767,4.815296,15.12328
2177.152,26.64132,1,417606,1,372.0211,178.3389,-125.5112,8.886559,29.43168
5014.049,52.35591,1,417666,2,524.7918,292.695,-99.52641,5.53721,17.75519
14482.69,130.1333,1,418330,5,379.9446,326.0905,-126.7418,3.271299,10.50149
2372.339,25.04749,1,418560,1,522.3319,288.2242,-123.9741,8.297121,27.05199
21390.32,155.6425,1,419917,6,361.4788,290.5714,-136.7081,2.646374,8.190109
3577.075,27.8379,1,419914,1,355.5602,291.0242,-169.3707,6.738832,20.66084
1460.09,26.57932,1,420641,1,587.6525,229.4931,-80.31271,11.4712,39.30521
3176.896,25.18527,1,420983,1,447.0083,217.3738,-120.0949,6.810263,21.67156
1617.11,24.28155,1,421520,1,604.485,198.021,-102.7125,10.58378,35.87835
1658.16,30.30755,1,421729,1,566.0434,294.332,-60.41431,10.76655,36.23471
11567.33,86.9804,1,422303,3,478.6944,154.0379,-114.8382,3.53376,11.16118
2417.242,26.12539,1,422331,1,390.424,176.1236,-129.386,8.285004,27.07424
9143.705,79.44521,1,423176,3,372.1286,315.5671,-139.1619,4.142431,13.21772
8354.462,78.60686,1,423311,3,585.7287,192.1533,-61.7315,4.212792,13.28745
1349.707,26.21844,1,423321,1,456.1608,203.3672,-96.15662,12.17133,42.44539
2093.948,25.40191,1,423554,1,355.9924,303.3061,-110.867,8.962206,29.65952
23589.42,210.3398,1,425350,8,561.5552,211.6972,-74.5699,2.494338,7.875674
3141.111,30.79602,1,425258,1,549.9381,220.3233,-100.684,7.004755,22.80105
2656.993,28.40049,1,425347,1,561.191,150.8411,-78.07065,7.673476,24.80577
3634.515,50.67078,1,426441,2,447.254,207.4905,-112.2234,6.919569,23.12255
1618.118,26.14489,1,426440,1,442.2107,193.633,-101.3825,10.70788,36.68662
4516.41,53.10283,1,426602,2,353.0862,289.7258,-120.0517,6.05483,19.77165
14725.05,100.5781,1,426884,4,448.2476,226.8193,-97.12231,3.057369,9.602499
5719.892,49.87299,1,427441,2,565.23,243.1176,-75.80663,5.05864,15.97699
10799.88,103.963,1,427903,4,567.0102,173.3868,-83.78191,3.694648,11.59755
3647.161,23.75635,1,427900,1,551.0676,160.6361,-72.58284,6.06825,18.6793
2265.637,25.47489,1,428033,1,592.4648,195.7245,-95.67635,8.433176,27.78709
4282.962,23.94461,1,428183,1,487.1611,166.3856,-107.312,5.561816,17.15279
5305.714,48.07487,1,429222,2,557.1362,200.8485,-36.51342,5.264672,16.39204
3718.685,24.8786,1,429742,1,560.8003,273.121,-62.32852,6.009891,18.4587
1759.365,28.03318,1,430076,1,469.0012,208.3159,-95.74146,10.21315,34.88007
9410.396,77.47897,1,430386,3,555.223,277.2187,-37.89111,3.911844,12.05313
1343.12,26.12245,1,430384,1,561.6899,283.4718,-36.25105,12.16191,40.63967
3457.62,24.82867,1,430513,1,399.4383,330.0162,-133.8567,6.512434,20.53165
2477.099,25.84881,1,430567,1,397.9665,327.8135,-119.1132,8.05078,26.3038
12767.64,131.4782,1,430694,5,312.1423,209.2334,-139.9007,3.605002,11.58893
12022.15,109.074,1,430805,4,388.832,320.4352,-143.8938,3.663675,11.60074
2720.017,31.63285,1,430806,1,319.2098,209.6329,-129.9058,7.901881,26.0622
2658.187,27.99355,1,430837,1,361.3055,303.5358,-143.4181,7.967866,25.84337
11334.98,126.4757,1,431297,5,581.5087,239.8534,-84.92506,3.732471,12.04045
